# File generated fom CXRO data
# found in https://henke.lbl.gov/optical_constants/asf.html
#S 89 Ac
#UF1ADD 0.0
#N 3
#L PhotonEnergy[eV]  f1  f2
       21.9503  -9999.000000      0.814359
       22.3053  -9999.000000      0.764906
       22.6661  -9999.000000      0.718458
       23.0327  -9999.000000      0.674829
       23.4053  -9999.000000      0.633850
       23.7838  -9999.000000      0.591594
       24.1685  -9999.000000      0.548427
       24.5594  -9999.000000      0.508410
       24.9566  -9999.000000      0.473964
       25.3603  -9999.000000      0.461030
       25.7705  -9999.000000      0.448450
       26.1873  -9999.000000      0.444589
       26.6109  -9999.000000      0.450264
       27.0413  -9999.000000      0.456011
       27.4786  -9999.000000      0.461832
       27.9231  -9999.000000      0.483682
       28.3747  -9999.000000      0.538895
       28.8337  -9999.000000      0.698676
       29.3000      0.440124      0.905829
       29.7739      0.272233      1.174400
       30.2555      0.162958      1.522620
       30.7449      0.217163      1.974060
       31.2421      0.453769      2.221410
       31.7475      0.682046      2.384160
       32.2609      0.882264      2.504920
       32.7827      1.137200      2.516210
       33.3130      1.281500      2.452190
       33.8518      1.370510      2.390890
       34.3993      1.428610      2.338130
       34.9557      1.464590      2.286540
       35.5211      1.478910      2.237060
       36.0956      1.478270      2.196670
       36.6794      1.464830      2.157010
       37.2727      1.431530      2.118060
       37.8755      1.364770      2.096380
       38.4882      1.309540      2.107230
       39.1107      1.260610      2.118140
       39.7432      1.207270      2.129100
       40.3861      1.142170      2.143240
       41.0393      1.076030      2.173560
       41.7031      1.009250      2.204310
       42.3776      0.930394      2.235490
       43.0630      0.827077      2.293440
       43.7595      0.745990      2.374630
       44.4673      0.674834      2.458690
       45.1865      0.604867      2.545730
       45.9174      0.529002      2.635850
       46.6600      0.452626      2.757450
       47.4147      0.398433      2.891790
       48.1816      0.367368      3.032690
       48.9609      0.368932      3.151180
       49.7528      0.351783      3.250970
       50.5576      0.326497      3.353930
       51.3753      0.299997      3.460140
       52.2062      0.273877      3.568930
       53.0506      0.246499      3.679750
       53.9087      0.218209      3.794000
       54.7806      0.188729      3.911800
       55.6667      0.155599      4.033260
       56.5670      0.124148      4.169760
       57.4820      0.098601      4.310920
       58.4117      0.077228      4.456870
       59.3564      0.059724      4.607750
       60.3165      0.046109      4.763740
       61.2921      0.036166      4.925940
       62.2834      0.032630      5.094710
       63.2908      0.035932      5.269250
       64.3145      0.047017      5.449780
       65.3547      0.067464      5.636490
       66.4118      0.099814      5.829600
       67.4859      0.148377      6.029320
       68.5775      0.234250      6.243390
       69.6867      0.348107      6.383210
       70.8138      0.430821      6.509920
       71.9591      0.497067      6.639140
       73.1230      0.558261      6.770930
       74.3057      0.616580      6.905340
       75.5076      0.673491      7.042410
       76.7289      0.729977      7.182200
       77.9699      0.786845      7.324770
       79.2310      0.844725      7.470170
       80.5125      0.904338      7.618450
       81.8147      0.966540      7.769680
       83.1380      1.033620      7.923910
       84.4827      1.103370      8.073430
       85.8491      1.172200      8.224900
       87.2377      1.241540      8.379220
       88.6487      1.312660      8.536430
       90.0825      1.386050      8.696590
       91.5395      1.462190      8.859760
       93.0201      1.541540      9.025990
       94.5246      1.624690      9.195330
       96.0535      1.712300      9.367860
       97.6071      1.806050      9.543620
       99.1858      1.912200      9.718280
      100.7900      2.016530      9.885410
      102.4200      2.119820     10.055400
      104.0770      2.225290     10.228300
      105.7600      2.333710     10.404200
      107.4710      2.445780     10.583100
      109.2090      2.561950     10.765100
      110.9750      2.682840     10.950300
      112.7700      2.808930     11.138600
      114.5940      2.940920     11.330100
      116.4480      3.079460     11.525000
      118.3310      3.225540     11.723200
      120.2450      3.380360     11.924800
      122.1900      3.545950     12.129800
      124.1660      3.726260     12.338400
      126.1750      3.936050     12.544100
      128.2150      4.143220     12.710800
      130.2890      4.342970     12.879800
      132.3970      4.541340     13.051000
      134.5380      4.742840     13.224400
      136.7140      4.949190     13.400200
      138.9250      5.162030     13.578400
      141.1720      5.382940     13.758900
      143.4560      5.613940     13.941700
      145.7760      5.857630     14.127100
      148.1340      6.118650     14.314900
      150.5300      6.408720     14.505200
      152.9640      6.759140     14.655100
      155.4390      7.067660     14.740300
      157.9530      7.353600     14.826000
      160.5070      7.630030     14.912300
      163.1030      7.901700     14.999000
      165.7420      8.171300     15.086200
      168.4220      8.440650     15.173900
      171.1460      8.711210     15.262100
      173.9150      8.984320     15.350900
      176.7270      9.261210     15.440100
      179.5860      9.543310     15.529900
      182.4910      9.832250     15.620200
      185.4420     10.130200     15.711000
      188.4420     10.440200     15.802400
      191.4890     10.767700     15.894300
      194.5870     11.127000     15.986700
      197.7340     11.561200     16.028100
      200.9320     11.934700     15.977300
      204.1820     12.270400     15.926700
      207.4850     12.586600     15.876300
      210.8400     12.890000     15.826000
      214.2510     13.183800     15.775900
      217.7160     13.470400     15.725900
      221.2370     13.751300     15.676200
      224.8160     14.027800     15.626500
      228.4520     14.301000     15.577100
      232.1470     14.571800     15.527700
      235.9020     14.841100     15.478500
      239.7170     15.109900     15.429500
      243.5950     15.379100     15.380700
      247.5350     15.649800     15.332000
      251.5380     15.923600     15.283400
      255.6070     16.202400     15.235000
      259.7410     16.489000     15.186800
      263.9420     16.788700     15.138700
      268.2110     17.128400     15.090800
      272.5490     17.502500     14.966900
      276.9570     17.816800     14.785600
      281.4370     18.094400     14.606400
      285.9890     18.350400     14.429500
      290.6150     18.590500     14.254700
      295.3150     18.817900     14.082000
      300.0920     19.034400     13.911400
      304.9450     19.241700     13.742800
      309.8780     19.440900     13.576400
      314.8900     19.632800     13.411900
      319.9830     19.818200     13.249400
      325.1580     19.997700     13.088900
      330.4180     20.172100     12.930300
      335.7620     20.341700     12.773700
      341.1920     20.507300     12.618900
      346.7110     20.669400     12.466000
      352.3190     20.828700     12.315000
      358.0170     20.986200     12.165800
      363.8080     21.143900     12.018400
      369.6920     21.309900     11.864500
      375.6720     21.464200     11.698600
      381.7480     21.606600     11.535100
      387.9220     21.743400     11.373800
      394.1970     21.875700     11.214800
      400.5730     22.004400     11.058000
      407.0520     22.130500     10.903400
      413.6350     22.255100     10.751000
      420.3260     22.379500     10.600700
      427.1240     22.505500     10.452500
      434.0320     22.648600     10.306400
      441.0520     22.795300     10.125500
      448.1860     22.914600      9.929380
      455.4350     23.016400      9.737030
      462.8020     23.106700      9.548400
      470.2870     23.188100      9.363430
      477.8940     23.261900      9.182050
      485.6230     23.329000      9.004170
      493.4780     23.390200      8.829730
      501.4590     23.446100      8.658690
      509.5700     23.497100      8.490950
      517.8120     23.543600      8.326470
      526.1870     23.586000      8.165170
      534.6980     23.624800      8.007000
      543.3460     23.660400      7.851880
      552.1340     23.693400      7.699780
      561.0650     23.724800      7.550610
      570.1390     23.757700      7.404340
      579.3610     23.792600      7.248780
      588.7320     23.816200      7.087500
      598.2540     23.828400      6.929800
      607.9300     23.834200      6.775610
      617.7630     23.834200      6.624860
      627.7550     23.829000      6.477460
      637.9080     23.818900      6.333340
      648.2260     23.804300      6.192420
      658.7110     23.785400      6.054640
      669.3650     23.762200      5.919920
      680.1910     23.735000      5.788210
      691.1930     23.703800      5.659420
      702.3720     23.669000      5.533500
      713.7330     23.630400      5.410380
      725.2770     23.592200      5.290000
      737.0080     23.548100      5.163820
